ID,categories,sub_categories
2015_6_2307_1001,1,8
2015_6_2308_1001,2,20
2015_6_2319_1001,2,20
2015_6_2322_1001,2,9
2015_6_2327_1001,4,19
2015_6_2330_1001,5,1
2015_6_2334_1001,2,8
2015_6_2335_1001,2,8
2015_6_2338_1001,5,4
2015_6_2339_1001,2,17
2015_6_2342_1001,3,2
2015_6_2350_1001,5,7
2015_6_2354_1001,3,15
2015_6_2356_1001,3,8
2015_6_2357_1001,1,11
2015_6_2360_1001,2,20
2015_6_2361_1001,2,1
2015_6_2364_1001,1,15
2015_6_2366_1001,4,7
2015_6_2369_1001,4,15
2015_6_2370_1001,2,11
2015_6_2373_1001,4,11
2015_6_2380_1001,1,15
2015_6_2381_1001,1,7
2015_6_2385_1001,3,11
2015_6_2390_1001,5,5
2015_6_2394_1001,2,11
2015_6_2398_1001,1,13
2015_6_2404_1001,2,7
2015_6_2408_1001,1,1
2015_6_2415_1001,5,4
2015_6_2422_1001,4,11
2015_6_2425_1001,1,15
2015_6_2428_1001,1,1
2015_6_2429_1001,2,15
2015_6_2431_1001,5,7
2015_6_2432_1001,2,8
2015_6_2434_1001,2,15
2015_6_2438_1001,3,9
2015_6_2445_1001,2,7
2015_6_2447_1001,1,9
2015_6_2452_1001,5,9
2015_6_2454_1001,5,17
2015_6_2458_1001,2,1
2015_6_2466_1001,5,7
2015_6_2469_1001,2,11
2015_6_2470_1001,1,15
2015_6_2471_1001,5,15
2015_6_2473_1001,4,7
2015_6_2476_1001,2,1
2015_6_2479_1001,2,14
2015_6_2481_1001,5,15
2015_6_2483_1001,5,15
2015_6_2485_1001,2,13
2015_6_2493_1001,4,8
2015_6_2504_1001,1,7
2015_6_2505_1001,2,9
2015_6_2506_1001,2,9
2015_6_2507_1001,2,4
2015_6_2510_1001,2,15
2015_6_2511_1001,4,10
2015_6_2515_1001,5,14
2015_6_2523_1001,2,8
2015_6_2525_1001,3,10
2015_6_2527_1001,5,15
2015_6_2529_1001,5,7
2015_6_2541_1001,1,17
2015_6_2546_1001,4,11
2015_6_2552_1001,5,10
2015_6_2553_1001,2,20
2015_6_2555_1001,5,11
2015_6_2556_1001,5,8
2015_6_2558_1001,1,15
2015_6_2561_1001,1,11
2015_6_2563_1001,5,7
2015_6_2569_1001,5,11
2015_6_2570_1001,1,15
2015_6_2576_1001,5,8
2015_6_2577_1001,5,19
2015_6_2578_1001,5,13
2015_6_2579_1001,5,11
2015_6_2582_1001,4,15
2015_6_2588_1001,5,13
2015_6_2593_1001,5,14
2015_6_2597_1001,2,14
2015_6_2598_1001,1,1
2015_6_2601_1001,3,9
2015_6_2603_1001,3,11
2015_6_2604_1001,1,11
2015_6_2609_1001,4,15
2015_6_2610_1001,2,15
2015_6_2617_1001,1,11
2015_6_2621_1001,5,9
2015_6_2623_1001,4,15
2015_6_2634_1001,5,13
2015_6_2645_1001,2,1
2015_6_2647_1001,4,20
2015_6_2648_1001,5,13
2015_6_2652_1001,1,15
2015_6_2655_1001,3,1
2015_6_2662_1001,5,15
2015_6_2664_1001,2,20
2015_6_2671_1001,1,20
2015_6_2691_1001,5,20
2015_6_2693_1001,4,6
2015_6_2694_1001,1,13
2015_6_2697_1001,2,1
2015_6_2700_1001,2,9
2015_6_2704_1001,5,17
2015_6_2715_1001,2,19
2015_6_2726_1001,5,19
2015_6_2727_1001,4,17
2015_6_2730_1001,1,15
2015_6_2733_1001,4,13
2015_6_2745_1001,2,7
2015_6_2749_1001,5,7
2015_6_2755_1001,3,7
2015_6_2769_1001,5,8
2015_6_2774_1001,2,17
2015_6_2780_1001,3,6
2015_6_2781_1001,4,1
2015_6_2782_1001,4,15
2015_6_2788_1001,2,9
2015_6_2795_1001,1,14
2015_6_2796_1001,1,6
2015_6_4520_1001,3,18
2015_6_4522_1001,5,15
2015_6_4527_1001,2,20
2015_6_4528_1001,4,14
2015_6_4531_1001,1,2
2015_6_4532_1001,4,14
2015_6_4549_1001,5,17
2015_6_4556_1001,1,10
2015_6_4561_1001,2,15
2015_6_4563_1001,5,17
2015_6_4565_1001,2,12
2015_6_4569_1001,5,14
2015_6_4572_1001,2,9
2015_6_4575_1001,4,15
2015_6_4582_1001,5,8
2015_6_4597_1001,2,17
2015_6_4601_1001,1,17
2015_6_4606_1001,4,20
2015_6_4610_1001,1,20
2015_6_4615_1001,3,4
2015_6_4621_1001,2,20
2015_6_4623_1001,2,15
2015_6_4625_1001,1,20
2015_6_4626_1001,1,14
2015_6_4631_1001,2,14
2015_6_4643_1001,2,7
2015_6_4651_1001,2,10
2015_6_4660_1001,5,11
2015_6_4662_1001,1,5
2015_6_4668_1001,5,14
2015_6_4671_1001,2,15
2015_6_4674_1001,5,16
2015_6_4676_1001,2,4
2015_6_4677_1001,5,7
2015_6_4680_1001,2,6
2015_6_4681_1001,5,15
2015_6_4682_1001,1,20
2015_6_4683_1001,2,10
2015_6_4684_1001,4,9
2015_6_4685_1001,3,15
2015_6_4686_1001,5,14
2015_6_4693_1001,5,9
2015_6_4695_1001,1,15
2015_6_4696_1001,2,11
2015_6_4698_1001,5,15
2015_6_4703_1001,2,9
2015_6_4711_1001,1,7
2015_6_4714_1001,4,15
2015_6_4721_1001,2,7
2015_6_4724_1001,5,4
2015_6_4725_1001,4,15
2015_6_4727_1001,3,14
2015_6_4733_1001,5,13
2015_6_4734_1001,5,13
2015_6_4736_1001,2,17
2015_6_4737_1001,4,17
2015_6_4741_1001,2,10
2015_6_4744_1001,3,19
2015_6_4748_1001,1,15
2015_6_4750_1001,4,7
2015_6_4753_1001,1,11
2015_6_4758_1001,5,20
2015_6_4761_1001,4,19
2015_6_4766_1001,1,15
2015_6_4768_1001,2,7
2015_6_4770_1001,2,13
2015_6_4773_1001,5,1
2015_6_4777_1001,5,14
2015_6_4778_1001,5,15
2015_6_4779_1001,1,14
2015_6_4793_1001,3,20
2015_6_4796_1001,5,14
2015_6_4799_1001,1,20
2015_6_4801_1001,5,7
2015_6_4802_1001,5,15
2015_6_4805_1001,5,6
2015_6_4811_1001,2,15
2015_6_4820_1001,1,14
2015_6_4825_1001,1,7
2015_6_4830_1001,5,13
2015_6_4835_1001,4,7
2015_6_4837_1001,1,20
2015_6_4839_1001,5,14
2015_6_4841_1001,5,14
2015_6_4850_1001,1,7
2015_6_4854_1001,2,14
2015_6_4856_1001,5,15
2015_6_4874_1001,1,7
2015_6_4878_1001,2,7
2015_6_4883_1001,4,4
2015_6_4886_1001,5,15
2015_6_4888_1001,3,1
2015_6_4889_1001,5,17
2015_6_4892_1001,3,7
2015_6_4897_1001,1,15
2015_6_4903_1001,5,9
2015_6_4907_1001,4,1
2015_6_4909_1001,5,20
2015_5_4634_1001,2,1
2015_5_4640_1001,5,16
2015_5_4644_1001,5,4
2015_5_4651_1001,3,11
2015_5_4652_1001,4,20
2015_5_4655_1001,2,15
2015_5_4659_1001,5,19
2015_5_4666_1001,1,7
2015_5_4667_1001,2,10
2015_5_4671_1001,5,7
2015_5_4673_1001,2,15
2015_5_4677_1001,2,7
2015_5_4684_1001,2,5
2015_5_4687_1001,2,10
2015_5_4690_1001,1,14
2015_5_4697_1001,2,20
2015_5_4698_1001,5,20
2015_5_4703_1001,1,15
2015_5_4707_1001,2,11
2015_5_4711_1001,1,7
2015_5_4715_1001,3,17
2015_5_4720_1001,2,14
2015_5_4723_1001,1,15
2015_5_4727_1001,2,15
2015_5_4736_1001,3,7
2015_5_4737_1001,3,15
2015_5_4752_1001,1,8
2015_5_4754_1001,2,1
2015_5_4758_1001,5,15
2015_5_4759_1001,5,14
2015_5_4763_1001,4,7
2015_5_4771_1001,5,13
2015_5_4781_1001,4,11
2015_5_4786_1001,4,16
2015_5_4790_1001,1,20
2015_5_4801_1001,4,9
2015_5_4804_1001,1,10
2015_5_4809_1001,4,16
2015_5_4813_1001,4,11
2015_5_4822_1001,3,7
2015_5_4827_1001,2,14
2015_5_4830_1001,5,10
2015_5_4832_1001,5,7
2015_5_4833_1001,4,17
2015_5_4837_1001,2,14
2015_5_4839_1001,2,9
2015_5_4846_1001,5,8
2015_5_4850_1001,4,14
2015_5_4851_1001,3,9
2015_5_4856_1001,5,20
2015_5_4858_1001,2,11
2015_5_4861_1001,5,9
2015_5_4862_1001,2,17
2015_5_4864_1001,2,15
2015_5_4868_1001,2,9
2015_5_4871_1001,5,7
2015_5_4872_1001,2,7
2015_5_4874_1001,2,9
2015_5_4879_1001,5,7
2015_5_4886_1001,5,19
2015_5_4887_1001,5,14
2015_5_4890_1001,1,15
2015_5_4891_1001,3,15
2015_5_4898_1001,4,19
2015_5_4904_1001,4,18
2015_5_4907_1001,5,4
2015_5_4929_1001,4,5
2015_5_4930_1001,4,20
2015_5_4933_1001,3,6
2015_5_4943_1001,5,11
2015_5_4950_1001,4,15
2015_5_4952_1001,5,15
2015_5_4954_1001,2,4
2015_5_4957_1001,5,18
2015_5_4958_1001,3,19
2015_5_4962_1001,5,13
2015_5_4966_1001,4,15
2015_5_4967_1001,5,6
2015_5_4977_1001,2,14
2015_5_4979_1001,1,19
2015_5_4980_1001,2,20
2015_5_4983_1001,2,19
2015_5_4990_1001,5,14
2015_5_4993_1001,1,8
2015_5_4996_1001,3,14
2015_5_5021_1001,5,15
2015_5_5030_1001,2,4
2015_5_5032_1001,4,15
2015_5_5035_1001,1,7
2015_5_5036_1001,1,17
2015_5_5052_1001,5,14
2015_5_5060_1001,2,7
2015_5_5076_1001,2,17
2015_5_5078_1001,5,10
2015_5_5079_1001,4,7
2015_5_5081_1001,2,8
2015_5_5090_1001,4,9
2015_5_5093_1001,4,9
2015_5_5094_1001,2,11
2015_5_5096_1001,5,20
2015_5_5103_1001,5,7
2015_5_5109_1001,2,5
2015_5_5114_1001,2,9
2015_5_5115_1001,4,18
2015_5_5116_1001,5,7
2015_5_5119_1001,5,10
2015_5_5126_1001,5,17
2015_5_5134_1001,5,14
2015_5_5137_1001,2,15
2015_5_5138_1001,5,7
2015_5_5143_1001,3,15
2015_5_5149_1001,4,19
2015_5_5152_1001,1,4
2015_5_5153_1001,2,8
2015_5_5154_1001,2,8
2015_5_5156_1001,2,18
2015_5_5164_1001,2,20
2015_5_5167_1001,2,9
2015_5_5168_1001,5,7
2015_5_5170_1001,1,15
2015_5_5171_1001,2,16
2015_5_5178_1001,3,10
2015_5_5182_1001,5,7
2015_5_5184_1001,2,5
2015_5_5191_1001,2,7
2015_5_5193_1001,1,7
2015_5_5195_1001,1,15
2015_5_5199_1001,2,20
2015_5_5204_1001,2,18
2015_5_5205_1001,3,13
2015_5_5207_1001,2,4
2015_5_5208_1001,5,7
2015_5_5211_1001,1,15
2015_5_5218_1001,2,10
2015_5_5223_1001,4,20
2015_5_5227_1001,4,8
2015_5_5235_1001,5,1
2015_5_5239_1001,1,14
2015_5_5247_1001,4,9
2015_5_5251_1001,2,19
2015_5_5252_1001,5,17
2015_5_5259_1001,4,20
2015_5_5271_1001,4,9
2015_5_5273_1001,2,20
2015_5_5278_1001,2,15
2015_5_5290_1001,2,13
2015_5_5302_1001,3,14
2015_5_5303_1001,4,4
2015_5_5304_1001,5,8
2015_5_5307_1001,3,14
2015_5_5312_1001,5,20
2015_5_5329_1001,5,14
2015_5_5334_1001,3,7
2015_5_5336_1001,1,15
2015_5_5339_1001,3,7
2015_5_5341_1001,5,17
2015_5_5343_1001,1,17
2015_5_5349_1001,5,17
2015_5_5350_1001,2,20
2015_5_5353_1001,1,4
2015_5_5360_1001,4,11
2015_5_5370_1001,3,11
2015_5_5377_1001,4,14
2015_5_5383_1001,4,15
2015_5_5392_1001,4,6
2015_5_5393_1001,4,16
2015_5_5398_1001,3,20
2015_5_5399_1001,2,8
2015_5_5411_1001,2,10
2015_5_5412_1001,5,14
2015_5_5426_1001,1,20
2015_5_5431_1001,1,8
2015_5_5433_1001,4,20
2015_5_5442_1001,5,4
2015_5_5446_1001,2,9
2015_5_5455_1001,1,15
2015_5_5457_1001,4,9
2015_5_5461_1001,3,1
2015_5_5463_1001,5,15
2015_5_5468_1001,5,11
2015_5_5470_1001,3,11
2015_5_5474_1001,2,7
2015_5_5476_1001,5,7
2015_5_5479_1001,2,15
2015_5_5481_1001,2,10
2015_5_5485_1001,1,19
2015_5_5486_1001,2,15
2015_5_5492_1001,2,8
2015_5_5505_1001,4,15
2015_5_5506_1001,4,7
2015_5_5512_1001,2,20
2015_5_5525_1001,5,11
2015_5_5541_1001,2,20
2015_5_5543_1001,2,7
2015_5_5544_1001,5,15
2015_5_5552_1001,2,1
2015_5_5558_1001,5,4
2015_5_5565_1001,4,4
2015_5_5569_1001,4,8
2015_5_5577_1001,1,17
2015_5_5579_1001,5,15
2015_5_5580_1001,4,15
2015_5_5588_1001,2,12
2015_5_5594_1001,3,17
2015_5_5604_1001,2,8
2015_5_5605_1001,5,15
2015_5_5606_1001,1,15
2015_5_5607_1001,2,11
2015_5_5610_1001,5,15
2015_5_5615_1001,4,10
2015_5_5617_1001,5,10
2015_5_5618_1001,1,1
2015_5_5629_1001,4,20
2015_5_5633_1001,4,13
2015_5_5635_1001,4,15
2015_5_5636_1001,4,17
2015_5_5637_1001,2,4
2015_5_5638_1001,2,8
2015_5_5642_1001,2,16
2015_5_5646_1001,3,15
2015_5_5650_1001,5,16
2015_5_5652_1001,4,20
2015_5_5656_1001,5,4
2015_5_5660_1001,5,9
2015_5_5662_1001,2,18
2015_5_5668_1001,5,1
2015_5_5679_1001,3,9
2015_5_5683_1001,5,18
2015_5_5688_1001,1,15
2015_5_5691_1001,2,9
2015_5_5704_1001,5,9
2015_5_5709_1001,4,17
2015_5_5710_1001,2,17
2015_5_5721_1001,4,15
2015_5_5725_1001,5,15
2015_5_5731_1001,2,15
2015_5_5733_1001,1,1
2015_5_5736_1001,1,1
2015_5_5738_1001,2,11
2015_5_5747_1001,5,18
2015_5_5748_1001,4,14
2015_5_5752_1001,2,15
2015_5_5757_1001,5,9
2015_5_5760_1001,2,8
2015_5_5763_1001,5,13
2015_5_5764_1001,5,1
2015_5_5765_1001,5,17
2015_5_5777_1001,4,19
2015_5_5780_1001,5,2
2015_5_5787_1001,2,11
2015_5_5803_1001,3,17
2015_5_5810_1001,5,7
2015_5_5816_1001,2,20
2015_5_5822_1001,5,20
2015_5_5826_1001,4,16
2015_5_5834_1001,5,17
2015_5_5835_1001,5,1
2015_5_5840_1001,4,9
2015_5_5846_1001,1,4
2015_5_5849_1001,5,15
2015_5_5853_1001,1,5
2015_5_5854_1001,5,15
2015_5_5857_1001,4,20
2015_5_5858_1001,5,11
2015_5_5862_1001,1,9
2015_5_5864_1001,5,8
2015_5_5875_1001,5,7
2015_5_5877_1001,1,14
2015_5_5878_1001,5,19
2015_5_5882_1001,3,9
2015_5_5887_1001,3,17
2015_5_5890_1001,2,1
2015_5_5900_1001,5,4
2015_5_5901_1001,1,11
2015_5_5903_1001,2,11
2015_5_5912_1001,1,17
2015_5_5913_1001,5,15
2015_5_5917_1001,4,13
2015_5_5926_1001,3,1
2015_5_5930_1001,5,1
2015_5_5933_1001,2,15
2015_5_5937_1001,2,1
2015_5_5941_1001,5,14
2015_5_5942_1001,2,7
2015_5_5943_1001,4,11
2015_5_5945_1001,2,16
2015_5_5947_1001,1,16
2015_5_5952_1001,4,10
2015_5_5954_1001,4,7
2015_5_5960_1001,2,8
2015_5_5961_1001,4,5
2015_5_5963_1001,4,7
2015_5_5967_1001,3,15
2015_5_5974_1001,1,11
2015_5_5979_1001,4,17
2015_5_5985_1001,5,11
2015_5_5987_1001,5,11
2015_5_5989_1001,5,15
2015_5_6017_1001,2,1
2015_5_6023_1001,3,9
2015_5_6030_1001,2,9
2015_5_6037_1001,2,13
2015_5_6043_1001,3,1
2015_6_3919_1001,3,13
2015_6_3920_1001,2,1
2015_6_3928_1001,5,11
2015_6_3929_1001,1,16
2015_6_3932_1001,2,6
2015_6_3933_1001,1,7
2015_6_3942_1001,3,19
2015_6_3948_1001,2,1
2015_6_3954_1001,3,15
2015_6_3957_1001,1,14
2015_6_3958_1001,1,14
2015_6_3959_1001,4,9
2015_6_3962_1001,2,15
2015_6_3964_1001,2,15
2015_6_3980_1001,2,20
2015_6_3987_1001,5,9
2015_6_3991_1001,2,8
2015_6_3996_1001,1,15
2015_6_3998_1001,3,9
2015_6_4003_1001,5,9
2015_6_4012_1001,4,6
2015_6_4015_1001,1,1
2015_6_4018_1001,2,10
2015_6_4021_1001,5,4
2015_6_4025_1001,2,15
2015_6_4027_1001,2,1
2015_6_4030_1001,2,15
2015_6_4036_1001,2,1
2015_6_4041_1001,1,8
2015_6_4043_1001,5,15
2015_6_4048_1001,5,4
2015_6_4050_1001,3,9
2015_6_4051_1001,5,12
2015_6_4056_1001,2,17
2015_6_4059_1001,4,14
2015_6_4066_1001,4,9
2015_6_4072_1001,5,8
2015_6_4077_1001,2,9
2015_6_4081_1001,3,9
2015_6_4084_1001,2,9
2015_6_4088_1001,5,18
2015_6_4090_1001,2,8
2015_6_4097_1001,4,10
2015_6_4100_1001,2,15
2015_6_4101_1001,5,8
2015_6_4102_1001,5,15
2015_6_4126_1001,5,15
2015_6_4131_1001,4,7
2015_6_4132_1001,4,17
2015_6_4133_1001,5,7
2015_6_4138_1001,5,17
2015_6_4141_1001,4,1
2015_6_4149_1001,5,2
2015_6_4151_1001,2,9
2015_6_4152_1001,2,17
2015_6_4161_1001,2,20
2015_6_4167_1001,5,1
2015_6_4168_1001,5,18
2015_6_4170_1001,3,9
2015_6_4172_1001,2,20
2015_6_4174_1001,3,8
2015_6_4179_1001,5,4
2015_6_4184_1001,5,4
2015_6_4185_1001,2,8
2015_6_4186_1001,5,8
2015_6_4188_1001,2,19
2015_6_4191_1001,5,18
2015_6_4196_1001,2,7
2015_6_4201_1001,4,18
2015_6_4204_1001,5,9
2015_6_4214_1001,1,9
2015_6_4227_1001,2,15
2015_6_4231_1001,5,2
2015_6_4235_1001,4,4
2015_6_4243_1001,5,16
2015_6_4254_1001,2,7
2015_6_4261_1001,2,15
2015_6_4269_1001,1,18
2015_6_4281_1001,4,15
2015_6_4282_1001,5,11
2015_6_4283_1001,1,6
2015_6_4291_1001,1,15
2015_6_4300_1001,5,8
2015_6_4302_1001,4,14
2015_6_4307_1001,5,8
2015_6_4310_1001,4,8
2015_6_4311_1001,1,7
2015_6_4317_1001,5,14
2015_6_7068_1001,4,8
2015_6_7069_1001,2,20
2015_6_7071_1001,4,17
2015_6_7072_1001,2,8
2015_6_7083_1001,4,17
2015_6_7084_1001,1,17
2015_6_7091_1001,4,15
2015_6_7093_1001,4,11
2015_6_7094_1001,2,4
2015_6_7095_1001,1,15
2015_6_7096_1001,1,4
2015_6_7098_1001,2,20
2015_6_7100_1001,2,9
2015_6_7106_1001,2,5
2015_6_7111_1001,1,20
2015_6_7112_1001,4,15
2015_6_7116_1001,4,7
2015_6_7121_1001,4,15
2015_6_7123_1001,1,15
2015_6_7126_1001,2,11
2015_6_7129_1001,1,14
2015_6_7130_1001,2,7
2015_6_7135_1001,4,20
2015_6_7145_1001,4,20
2015_6_7146_1001,2,15
2015_6_7149_1001,5,14
2015_6_7153_1001,2,9
2015_6_7155_1001,5,17
2015_6_7158_1001,3,8
2015_6_7160_1001,5,11
2015_6_7163_1001,2,9
2015_6_7166_1001,5,7
2015_6_7172_1001,4,20
2015_6_7177_1001,4,7
2015_6_7179_1001,3,9
2015_6_7185_1001,4,20
2015_6_7190_1001,5,7
2015_6_7192_1001,5,20
2015_6_7196_1001,3,15
2015_6_7197_1001,5,17
2015_6_7204_1001,5,9
2015_6_7205_1001,2,14
2015_6_7206_1001,2,11
2015_6_7209_1001,2,20
2015_6_7214_1001,1,7
2015_6_7217_1001,2,8
2015_6_7219_1001,2,9
2015_6_7223_1001,2,7
2015_6_7230_1001,2,15
2015_6_7232_1001,4,4
2015_6_7239_1001,5,15
2015_6_7244_1001,2,4
2015_6_7251_1001,5,1
2015_6_7254_1001,1,17
2015_6_7257_1001,5,20
2015_6_7262_1001,3,15
2015_6_7266_1001,5,20
2015_6_7267_1001,1,1
2015_6_7270_1001,2,18
2015_6_7272_1001,4,8
2015_6_7273_1001,4,17
2015_6_7274_1001,5,19
2015_6_7279_1001,2,17
2015_6_7282_1001,2,11
2015_6_7288_1001,1,14
2015_6_7292_1001,4,17
2015_6_7309_1001,5,14
2015_6_7323_1001,1,15
2015_6_7337_1001,5,1
2015_6_7339_1001,1,6
2015_6_7344_1001,1,4
2015_6_7346_1001,5,8
2015_6_7348_1001,4,8
2015_6_7352_1001,2,4
2015_6_7354_1001,1,9
2015_6_7366_1001,4,7
2015_6_7367_1001,1,9
2015_6_7376_1001,2,8
2015_6_7382_1001,4,14
2015_6_7386_1001,5,17
2015_6_7391_1001,4,20
2015_6_7392_1001,5,9
2015_6_7398_1001,5,1
2015_6_7409_1001,2,11
2015_6_7415_1001,5,20
2015_6_7418_1001,4,14
2015_6_7424_1001,2,7
2015_6_7426_1001,1,15
2015_6_7429_1001,4,9
2015_6_7438_1001,5,13
2015_6_7441_1001,4,9
2015_6_7446_1001,4,15
2015_6_7448_1001,5,14
2015_6_7451_1001,2,15
2015_6_7452_1001,5,7
2015_6_7461_1001,3,7
2015_6_7469_1001,4,2
2015_6_7476_1001,5,15
2015_6_7479_1001,5,11
2015_6_7483_1001,5,7
2015_6_7485_1001,4,8
2015_6_7489_1001,1,9
2015_6_7492_1001,2,16
2015_6_7496_1001,2,11
2015_6_7499_1001,4,7
2015_6_7500_1001,4,6
2015_6_7502_1001,3,1
2015_6_7503_1001,4,9
2015_6_7509_1001,4,11
2015_6_7519_1001,2,7
2015_6_7520_1001,1,17
2015_6_7531_1001,3,6
2015_6_7536_1001,1,15
2015_6_7543_1001,2,9
2015_6_7546_1001,3,20
2015_6_7547_1001,4,18
2015_6_7549_1001,2,7
2015_6_7550_1001,1,17
2015_6_7552_1001,4,2
2015_6_7556_1001,1,15
2015_6_7565_1001,2,4
2015_6_7570_1001,2,8
2015_6_7571_1001,4,20
2015_6_7576_1001,2,11
2015_6_7584_1001,4,20
2015_6_7585_1001,5,8
2015_6_7598_1001,5,17
2015_6_7601_1001,5,5
2015_6_7609_1001,1,8
2015_6_7612_1001,1,17
2015_6_7613_1001,2,1
2015_6_7616_1001,2,15
2015_6_7622_1001,4,7
2015_6_7624_1001,4,20
2015_6_7627_1001,2,17
2015_6_7633_1001,4,7
2015_6_7634_1001,4,7
2015_6_7636_1001,2,8
2015_6_7641_1001,2,15
2015_6_7646_1001,5,17
2015_6_7648_1001,1,9
2015_6_7653_1001,4,4
2015_6_7654_1001,2,16
2015_6_7657_1001,3,17
2015_6_7658_1001,2,17
2015_6_7661_1001,5,19
2015_6_7665_1001,2,13
2015_6_7666_1001,2,10
2015_6_7672_1001,4,7
2015_6_7675_1001,5,9
2015_6_7678_1001,2,1
2015_6_7679_1001,3,14
2015_6_7683_1001,1,11
2015_6_7684_1001,5,13
2015_6_7697_1001,1,16
2015_6_7698_1001,3,15
2015_6_7714_1001,5,9
2015_6_7717_1001,4,11
2015_6_7720_1001,1,16
2015_6_7723_1001,4,9
2015_6_7724_1001,5,9
2015_6_7728_1001,2,15
2015_6_7733_1001,4,15
2015_6_7734_1001,4,7
2015_6_7740_1001,3,9
2015_6_7746_1001,2,15
2015_6_7749_1001,2,8
2015_6_7754_1001,2,7
2015_6_7756_1001,4,11
2015_6_7764_1001,4,18
2015_6_7766_1001,4,13
2015_6_7768_1001,5,15
2015_6_7776_1001,1,8
2015_6_7779_1001,1,19
2015_6_7780_1001,5,18
2015_6_7785_1001,1,9
2015_6_7786_1001,1,9
2015_6_7787_1001,1,4
2015_6_7792_1001,5,20
2015_6_7796_1001,5,17
2015_6_7797_1001,2,19
2015_6_7801_1001,2,15
2015_6_7803_1001,2,1
2015_6_7809_1001,1,11
2015_6_7811_1001,2,20
2015_6_7826_1001,1,9
2015_6_7828_1001,1,7
2015_6_7829_1001,2,8
2015_6_7831_1001,5,7
2015_6_7838_1001,2,19
2015_6_7842_1001,3,17
2015_6_7843_1001,2,15
2015_6_7844_1001,1,18
2015_6_7846_1001,5,14
2015_6_7852_1001,2,15
2015_6_7865_1001,2,15
2015_6_7871_1001,5,19
2015_6_7875_1001,4,11
2015_6_7876_1001,4,9
2015_6_7877_1001,1,19
2015_6_7878_1001,4,9
2015_6_7882_1001,5,16
2015_6_7884_1001,2,14
2015_6_7886_1001,2,11
2015_6_7895_1001,2,7
2015_6_7898_1001,1,7
2015_6_7899_1001,2,19
2015_6_7901_1001,5,7
2015_6_7907_1001,5,18
2015_6_7908_1001,1,9
2015_6_7909_1001,1,9
2015_6_7910_1001,2,17
2015_6_7913_1001,5,4
2015_6_7918_1001,1,1
2015_6_7919_1001,4,8
2015_6_7920_1001,1,15
2015_6_7922_1001,4,7
2015_6_7928_1001,4,19
2015_6_7933_1001,1,20
2015_6_7934_1001,1,16
2015_6_7935_1001,5,9
2015_6_7939_1001,2,20
2015_6_7941_1001,1,7
2015_6_7944_1001,4,13
2015_6_7949_1001,5,6
2015_6_7954_1001,5,7
2015_6_7958_1001,5,9
2015_6_7961_1001,4,7
2015_6_7962_1001,5,7
2015_6_7963_1001,2,15
2015_6_7972_1001,4,1
2015_6_7973_1001,4,8
2015_6_7974_1001,4,9
2015_6_7977_1001,3,1
2015_6_7980_1001,4,14
2015_6_7982_1001,4,7
2015_6_7984_1001,3,8
2015_6_7998_1001,5,14
2015_6_8004_1001,4,7
2015_6_8005_1001,2,7
2015_6_8008_1001,4,15
2015_6_8014_1001,2,4
2015_6_8019_1001,2,7
2015_6_8021_1001,5,7
2015_6_8023_1001,5,20
2015_6_8026_1001,4,11
2015_6_8038_1001,4,11
2015_6_8041_1001,1,6
2015_6_8042_1001,5,11
2015_6_8045_1001,2,15
2015_6_8046_1001,1,17
2015_6_8048_1001,1,18
2015_6_8052_1001,5,17
2015_6_8053_1001,3,15
2015_6_8054_1001,3,9
2015_6_8059_1001,5,15
2015_6_8063_1001,5,11
2015_6_8067_1001,1,17
2015_6_8068_1001,3,6
2015_6_8069_1001,2,19
2015_6_8078_1001,2,4
2015_6_8080_1001,2,4
2015_6_8081_1001,3,14
2015_6_8083_1001,4,16
2015_6_8087_1001,4,11
2015_6_8090_1001,1,19
2015_6_8092_1001,4,7
2015_6_8097_1001,4,6
2015_6_8100_1001,4,1
2015_6_8101_1001,2,16
2015_6_8102_1001,4,7
2015_6_8109_1001,2,7
2015_6_8113_1001,4,19
2015_6_8114_1001,5,14
2015_6_8124_1001,4,20
2015_6_8133_1001,2,15
2015_6_8140_1001,3,4
2015_6_8143_1001,5,15
2015_6_8147_1001,5,9
2015_6_8150_1001,5,11
2015_6_8155_1001,2,9
2015_6_8162_1001,5,1
2015_6_8165_1001,2,9
2015_6_8169_1001,5,8
2015_6_8173_1001,2,20
2015_6_8177_1001,5,17
2015_6_8181_1001,2,7
2015_6_8183_1001,2,20
2015_6_8191_1001,2,9
2015_6_8192_1001,1,14
2015_6_8193_1001,2,15
2015_6_8196_1001,4,17
2015_6_8200_1001,2,19
2015_6_8207_1001,1,7
2015_6_8214_1001,2,9
2015_6_8215_1001,1,1
2015_6_8216_1001,5,8
2015_6_8219_1001,1,16
2015_6_8220_1001,3,15
2015_6_8229_1001,2,15
2015_6_8230_1001,3,16
2015_6_8256_1001,2,19
2015_6_8259_1001,3,18
2015_6_8261_1001,4,20
2015_6_8274_1001,4,17
2015_6_8276_1001,4,11
2015_6_8277_1001,5,19
2015_6_8278_1001,5,17
2015_6_8282_1001,2,8
2015_6_8284_1001,2,11
2015_6_8292_1001,5,1
2015_6_8294_1001,4,1
2015_6_8303_1001,2,7
2015_6_8307_1001,4,15
2015_6_8342_1001,5,9
2015_6_8345_1001,2,4
2015_6_8348_1001,2,14
2015_6_8355_1001,2,11
